RBD,Nombre_Colegio,Total_Alumnos,Total_Docentes,Ratio_Alumnos_Docente,Promedio_Notas,Anio
25790,COLEGIO POLIV. DIEGO PORTALES DE MAIPU,624,28.0,22.3,5.5,2013
9164,LICEO POLITEC.PARTICULAR CARMEN ARRIARAN,533,24.0,22.2,5.32,2013
22638,LICEO TEC. PROF. DE ADULTOS CORESOL DE PTO. M,333,15.0,22.2,5.43,2013
25851,ESC. PART. EL ARRAYAN DE MAIPU,289,13.0,22.2,5.33,2013
8643,INSTITUTO COMERCIAL BLAS CANAS,911,41.0,22.2,5.43,2013
8621,ESCUELA TECNICA L.BDO.O'HIGGINS-DIURNA,734,33.0,22.2,5.57,2013
8616,COLEGIO POLIVALENTE PLUS ULTRA,667,30.0,22.2,4.88,2013
5578,ESCUELA LLAIMA,953,43.0,22.2,5.89,2013
4534,LICEO COMERCIAL ENRIQUE OYARZUN MONDACA,1439,65.0,22.1,5.58,2013
11792,LICEO PARTIC.ALBERTO MAGNO LA FLORIDA,818,37.0,22.1,5.47,2013
9036,ESCUELA BASICA PART COLEGIO JOSE ARRIETA,772,35.0,22.1,5.17,2013
10324,ESCUELA BÃSICA JOSÃ ABELARDO NUÃEZ NÂº 3,1081,49.0,22.1,5.66,2013
24885,ESCUELA BASICA PART. HUMBOLDT,1637,74.0,22.1,5.5,2013
2580,LICEO MARIA AUXILIADORA,862,39.0,22.1,5.93,2013
9655,ESCUELA PARTICULAR CLAUDIO MATTE,1147,52.0,22.1,5.36,2013
17838,COLEGIO TECNOLOGICO DARIO SALAS,1414,64.0,22.1,5.47,2013
40203,COLEGIO HERIBERTO BALDINO ACUÃA CASTILLO,66,3.0,22.0,6.03,2013
4106,ESCUELA BASICA HORIZONTE,22,1.0,22.0,5.23,2013
7276,COLEGIO SANTA CRUZ,881,40.0,22.0,5.9,2013
25785,COLEGIO PART. ROYAL AMERICAN SCHOOL,572,26.0,22.0,5.54,2013
25157,ESC. BAS. PARTICULAR 1650 MIRAVALLE,770,35.0,22.0,5.5,2013
485,ESCUELA BASICA YERBAS BUENAS,22,1.0,22.0,5.98,2013
9142,ESCUELA BASICA PARTICULAR LOS HUSARES,198,9.0,22.0,5.52,2013
10193,COLEGIO POLIV. SAINT ORLAND N 3,1165,53.0,22.0,5.65,2013
7403,COLEGIO WILLIAM BOOTH,639,29.0,22.0,5.65,2013
11936,COLEGIO JACQUES COUSTEAU,923,42.0,22.0,5.44,2013
7699,COLEGIO SALESIANO PADRE JOSE FERNANDEZ PEREZ,2416,110.0,22.0,5.56,2013
8645,LICEO JOSE DOMINGO CANAS,1538,70.0,22.0,5.61,2013
3626,ESCUELA RELOCA,22,1.0,22.0,6.23,2013
9907,COLEGIO POLIVALENTE CAMILO HENRIQUEZ,788,36.0,21.9,5.74,2013
15501,COLEGIO PARTICULAR LUCILA GODOY ALCAYAGA,503,23.0,21.9,5.8,2013
25153,COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,1422,65.0,21.9,5.65,2013
12655,COLEGIO SAN PEDRO,787,36.0,21.9,5.35,2013
25114,ESC. BASICA PART.IBEROAMERICANO,964,44.0,21.9,5.64,2013
5150,LICEO GABRIELA MISTRAL,1183,54.0,21.9,5.94,2013
25255,ESCUELA INMACULADA CONCEPCION,504,23.0,21.9,5.64,2013
7536,COLEGIO PRECIOSA SANGRE,985,45.0,21.9,5.53,2013
10662,ESCUELA PARTICULAR SAINT MARY,285,13.0,21.9,5.6,2013
25562,ESC BASICA PART SAN JOSE DE LA FAMILIA,1074,49.0,21.9,5.42,2013
9185,LICEO SALESIANO CAMILO ORTUZAR MONTT,1422,65.0,21.9,5.77,2013
9900,POLITECNICO ALEMAN ALBERT EINSTEIN,1073,49.0,21.9,4.93,2013
2454,SAN FERNANDO COLLEGE,1247,57.0,21.9,5.85,2013
10680,ESCUELA HUGO PINO VILCHEZ,351,16.0,21.9,5.93,2013
12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,790,36.0,21.9,4.99,2013
20180,ESC.CRISTIANA DESARROLLO INTEGRAL,328,15.0,21.9,5.48,2013
12750,LICEO DE ADULTOS JUNIOR COLLEGE,328,15.0,21.9,5.07,2013
18172,COLEGIO AMANECER TALCAHUANO,854,39.0,21.9,5.52,2013
17788,COLEGIO AMANECER,832,38.0,21.9,5.68,2013
20173,LICEO HUMANISTA CIENTIFICO BRAINSTORM,721,33.0,21.8,5.63,2013
17654,CENTRO EDUC. INTEGRADA DE ADULTOS,435,20.0,21.8,4.48,2013
9570,INSTITUTO MIGUEL LEON PRADO,1067,49.0,21.8,6.11,2013
9330,COLEGIO ALAIN DE LA FLORIDA,960,44.0,21.8,5.06,2013
31327,COLEGIO ALICANTE DEL VALLE,2070,95.0,21.8,5.57,2013
4790,COLEGIO MONTANER DE HUALPEN,763,35.0,21.8,6.09,2013
575,COLEGIO PROVIDENCIA,829,38.0,21.8,5.52,2013
9859,COLEGIO PARTICULAR VILLA JESUS,502,23.0,21.8,5.86,2013
17600,COLEGIO SAN GABRIEL ARCANGEL,1763,81.0,21.8,5.9,2013
12833,C EST SUP  ANTONIO VARAS,109,5.0,21.8,5.22,2013
2422,LICEO FRANCISCO ANTONIO ENCINA ARMANET,830,38.0,21.8,5.48,2013
9281,LICEO BENJAMIN VICUNA MACKENNA,979,45.0,21.8,5.29,2013
24889,LICEO MONSENOR ENRIQUE ALVEAR,1200,55.0,21.8,5.54,2013
8627,COLEGIO SANTA MARIA DE SANTIAGO,1787,82.0,21.8,5.47,2013
2165,ESCUELA PARTICULAR NINO JESUS DE PRAGA,784,36.0,21.8,5.6,2013
382,ESCUELA BASICA GASPAR CABRALES,284,13.0,21.8,5.94,2013
11926,ESCUELA BASICA PARTICULAR ROQUER,305,14.0,21.8,5.72,2013
10113,ESCUELA ELVIRA SANTA CRUZ OSSA,523,24.0,21.8,5.5,2013
208,COLEGIO SAGRADA FAMILIA,1041,48.0,21.7,5.75,2013
7627,LICEO DE HOMBRES MANUEL MONTT,1000,46.0,21.7,5.57,2013
12682,ACADEMIA IQUIQUE BULNES,1083,50.0,21.7,5.88,2013
14359,COLEGIO LOS REYES,1303,60.0,21.7,6.01,2013
22519,COLEGIO MIRADOR DEL LAGO,694,32.0,21.7,5.54,2013
40295,COLEGIO MAHATMA GANDHI,694,32.0,21.7,5.5,2013
10475,ESCUELA GABRIELA,694,32.0,21.7,5.44,2013
6112,COLEGIO DE HUMANIDADES DE VILLARICA,1127,52.0,21.7,5.79,2013
24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,1759,81.0,21.7,5.62,2013
22560,COLEGIO COLONOS DE ALERCE,651,30.0,21.7,5.75,2013
1217,LICEO SANTA CLARA,824,38.0,21.7,5.85,2013
25198,COLEGIO SANTA MARIA DE MAIPU,1755,81.0,21.7,5.74,2013
9317,INSTITUTO LA SALLE,999,46.0,21.7,5.76,2013
9340,COLEGIO SANTA MARIA,1413,65.0,21.7,5.81,2013
7631,ESCUELA NÂº2 REPUBLICA ARGENTINA,586,27.0,21.7,5.77,2013
1663,INSTITUTO SUPERIOR DE COMERCIO ALBERTO BL,823,38.0,21.7,4.85,2013
2782,COLEGIO SAN RAMON NONATO,1478,68.0,21.7,6.0,2013
579,COLEGIO SEMINARIO CONCILIAR,1128,52.0,21.7,5.75,2013
9206,COLEGIO PARTICULAR NUMERO DOS DE NUÃOA,841,39.0,21.6,5.41,2013
5010,ESCUELA METODISTA,584,27.0,21.6,6.05,2013
7701,COLEGIO ARRIARAN BARROS,1015,47.0,21.6,5.79,2013
25290,ESCUELA BASICA PARTICULAR EL REY,173,8.0,21.6,5.72,2013
10491,ESCUELA SANTA JOAQUINA DE VEDRUNA,690,32.0,21.6,5.78,2013
1934,COLEGIO ESPERANZA,951,44.0,21.6,5.79,2013
8658,COLEGIO FRANCISCO ARRIARAN,1014,47.0,21.6,5.72,2013
2174,COLEGIO SANTO TOMAS,476,22.0,21.6,5.72,2013
10247,ESCUELA BASICA PART PAULA JARAQUEMADA,1038,48.0,21.6,5.63,2013
3202,COLEGIO SAN ALBERTO HURTADO,1058,49.0,21.6,5.74,2013
26168,COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA,582,27.0,21.6,5.12,2013
12802,FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO,475,22.0,21.6,5.82,2013
2552,INSTITUTO POLITECNICO,1181,55.0,21.5,5.55,2013
12726,COLEGIO MONTE CARMELO,537,25.0,21.5,5.7,2013
26219,CENTRO EDUC. GOYENECHEA,495,23.0,21.5,5.25,2013
25271,PROFESOR FRANCISCO VERGARA BOBADILLA,366,17.0,21.5,4.7,2013
12567,COLEGIO SAN ANTONIO DE MATILLA,1590,74.0,21.5,5.9,2013
9618,ESCUELA BAS. BENJAMIN SUBERCASEAUX,1094,51.0,21.5,5.44,2013
10963,COLEGIO EVANGELICO EJERCITO DE SALVACION CATHERINE BOOTH,624,29.0,21.5,5.57,2013
16417,COLEGIO POLITECNICO SAN JOSE,838,39.0,21.5,5.4,2013
5434,COLEGIO INSTITUTO VICTORIA,987,46.0,21.5,5.66,2013
1195,LICEO COMERCIAL DE LOS ANDES,795,37.0,21.5,5.37,2013
10462,ESCUELA NONATO COO,600,28.0,21.4,5.55,2013
10767,ESCUELA BAS. PART. MALLOCO,364,17.0,21.4,5.82,2013
9847,ESCUELA PARTICULAR KAROL C.DE CRACOVIA,792,37.0,21.4,5.55,2013
26381,COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO,834,39.0,21.4,5.51,2013
26033,COLEGIO POLIV. SAN CARLOS DE QUILICURA,1499,70.0,21.4,5.49,2013
2938,INST.SUP.DE COMERCIO ENRIQUE MALDONADO S,1585,74.0,21.4,5.41,2013
4307,COLEGIO SAN JOSE,1026,48.0,21.4,5.6,2013
26367,ESCUELA BASICA BOSTON COLLEGE DE SAN BERNARDO,1344,63.0,21.3,5.91,2013
1860,COLEGIO INGLES,809,38.0,21.3,5.69,2013
10685,COLEGIO PART. MARIA ANA MOGAS,872,41.0,21.3,6.02,2013
25885,COLEGIO INTERCULTURAL TREMEMN,893,42.0,21.3,5.69,2013
22418,ESCUELA BASICA KIMUN LAWAL,895,42.0,21.3,5.6,2013
9308,ESCUELA PARTICULAR UNIDAD DIVINA,553,26.0,21.3,5.59,2013
2166,INSTITUTO REGIONAL DE EDUCACION,917,43.0,21.3,5.89,2013
9331,COLEGIO PARTICULAR THE GARDEN SCHOOL,1557,73.0,21.3,5.64,2013
22634,INSTITUTO PRINCIPE DE ASTURIAS,491,23.0,21.3,5.83,2013
25666,COLEGIO  UNITED COLLEGE,298,14.0,21.3,5.22,2013
25047,ESCUELA ANTILHUE DE PUDAHUEL,1174,55.0,21.3,5.94,2013
6644,LICEO SAN FCO DE ASIS DE NVA IMPERIAL,999,47.0,21.3,5.82,2013
9897,LICEO POLITECNICO PARTICULAR HANNOVER,1193,56.0,21.3,5.42,2013
24876,ESC.BASICA PROF.AURELIA ROJAS BURGOS,702,33.0,21.3,5.23,2013
22146,COLEGIO ABRAHAM LINCOLN,277,13.0,21.3,5.42,2013
25256,ESCUELA BASICA THE FOREST COLLEGE,960,45.0,21.3,5.98,2013
9636,ESCUELA PARTICULAR VENANCIA LEIVA,1038,49.0,21.2,5.44,2013
10036,ESCUELA PARTICULAR PDTE. ABRAHAM LINCOLN,467,22.0,21.2,6.02,2013
4754,ESCUELA BASICA CERRO SAN FRANCISCO,976,46.0,21.2,5.82,2013
26362,COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO,529,25.0,21.2,5.66,2013
17702,INSTITUTO SAN SEBASTIAN,318,15.0,21.2,5.78,2013
16446,COLEGIO JUAN PIAMARTA,1314,62.0,21.2,5.52,2013
5697,ESCUELA PARTICULAR LAS AMERICAS,509,24.0,21.2,5.41,2013
8507,LICEO COMERCIAL JOAQUIN VERA MORALES,931,44.0,21.2,5.28,2013
291,ESCUELA PADRE GUSTAVO LE PAIGE WALQUE,1121,53.0,21.2,5.71,2013
26087,COLEGIO DE ADULTOS HERNANDO DE MAGALLANES,191,9.0,21.2,4.82,2013
8811,LICEO PROFESIONAL ABDON CIFUENTES,1124,53.0,21.2,5.32,2013
25352,COLEGIO POLIV. PATRICIO MEKIS DE PADRE HURTAD,1439,68.0,21.2,5.41,2013
9505,ESCUELA PARTICULAR JOSE A.ALFONSO,1082,51.0,21.2,5.54,2013
16526,COLEGIO LOS ALERCES,529,25.0,21.2,6.12,2013
25926,COLEGIO POLIV. JERUSALEN DE LAMPA,1097,52.0,21.1,5.43,2013
10151,COLEGIO CRISTIAN AND CAREN SCHOOL,719,34.0,21.1,5.61,2013
1751,ESCUELA PARTICULAR HUGO ERRAZURIZ,590,28.0,21.1,5.69,2013
9634,COLEGIO MARISTA MARCELINO CHAMPAGNAT,1790,85.0,21.1,5.57,2013
10742,ESCUELA BAS. DIVINA PROVIDENCIA,612,29.0,21.1,5.86,2013
8681,COLEGIO ANGLO MAIPU,1243,59.0,21.1,5.76,2013
305,ESCUELA GONZALEZ ECHEGOYEN,930,44.0,21.1,5.58,2013
293,ESCUELA JOSE PAPIC RADNIC,1098,52.0,21.1,5.55,2013
8503,INST.SUP.DE COMERCIO EDUARDO FREI M.,1306,62.0,21.1,5.13,2013
25304,COLEGIO PAUL HARRIS SCHOOL,886,42.0,21.1,5.34,2013
11103,COLEGIO LOS CARRERA,611,29.0,21.1,5.68,2013
25016,ESC.BASICA SAN MARCELO  ANEXO,380,18.0,21.1,5.73,2013
2579,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,1498,71.0,21.1,5.76,2013
3865,COLEGIO ADVENTISTA DE CHILE,675,32.0,21.1,5.72,2013
707,ESCUELA BASICA HELENE LANG,696,33.0,21.1,5.87,2013
9845,COLEGIO GRACE SCHOOL,823,39.0,21.1,5.64,2013
25032,COLEGIO POLIVALENTE SEMBRADOR,907,43.0,21.1,5.24,2013
2042,INSTITUTO DEL PUERTO DE SAN ANTONIO,949,45.0,21.1,5.83,2013
482,ESCUELA FORTUNATO SOZA RODRIGUEZ,21,1.0,21.0,5.97,2013
20213,COLEGIO PEDRO DE VALDIVIA,462,22.0,21.0,5.78,2013
22429,ESCUELA PARTICULAR WE LIWEN,21,1.0,21.0,5.62,2013
7605,ESCUELA PARTICULAR PURRUCALHUE,21,1.0,21.0,6.39,2013
7745,ESCUELA PARTICULAR LINEA CRUZADA,21,1.0,21.0,5.64,2013
5656,LICEO POLITECNICO PUEBLO NUEVO,1132,54.0,21.0,4.88,2013
5232,ESCUELA  BASICA  MIGUEL LUIS AMUNATEGUI,42,2.0,21.0,4.08,2013
950,ESCUELA LA CEBADAS,21,1.0,21.0,5.77,2013
7761,ESCUELA RURAL LAS CAMELIAS,21,1.0,21.0,5.86,2013
15502,INSTITUTO MONSENOR LECAROS,482,23.0,21.0,5.48,2013
9631,ESCUELA ESPECIAL DE ADULTOS,482,23.0,21.0,4.82,2013
5740,ESCUELA PARTICULAR SAN MANUEL,21,1.0,21.0,5.95,2013
11542,ESCUELA PARTICULAR MELIQUINA,21,1.0,21.0,5.54,2013
239,ESCUELA BASICA 21 DE MAYO,608,29.0,21.0,5.5,2013
8661,ESCUELA PARTICULAR GUILLERMO MATTA,757,36.0,21.0,5.62,2013
5782,ESCUELA PARTICULAR SIGLO XXI,526,25.0,21.0,5.92,2013
10482,COLEGIO ARTURO PRAT,524,25.0,21.0,5.45,2013
5823,LICEO H-C JORGE TEILLIER SANDOVAL,987,47.0,21.0,5.53,2013
8611,COLEGIO NUESTRA SENORA DE ANDACOLLO,960,46.0,20.9,5.79,2013
5218,LICEO ENRIQUE BALLACEY COTTEREAU,711,34.0,20.9,5.7,2013
12534,LICEO COLEGIO METODISTA ROBERT JOHNSON,1627,78.0,20.9,5.47,2013
24733,COLEGIO SAN ANDRES DE COLINA,1420,68.0,20.9,5.61,2013
24623,ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO,1674,80.0,20.9,5.4,2013
9337,ESCUELA PARTICULAR LORD TOMAS COCHRANE,313,15.0,20.9,5.58,2013
13592,LICEO TECNICO PROF. ADULTOS CORESOL DE LA SER,398,19.0,20.9,5.37,2013
12255,COLEGIO ALCAZAR,1276,61.0,20.9,5.63,2013
24406,ESCUELA BASICA PARTICULAR KIND'S SCHOOL,209,10.0,20.9,5.33,2013
26110,COLEGIO SANTIAGO - QUILICURA,1022,49.0,20.9,5.86,2013
10160,ESCUELA BAS. COLEGIO BAU,649,31.0,20.9,5.52,2013
7343,ESCUELA MEXICO,836,40.0,20.9,5.69,2013
26053,COLEGIO ATENAS,1129,54.0,20.9,5.58,2013
22473,CENTRO DE EDUCACION DE ADULTOS APRENDER,146,7.0,20.9,5.24,2013
12083,COLEGIO LO ERRAZURIZ,519,25.0,20.8,5.72,2013
12686,LICEO ACADEMIA NACIONAL,1083,52.0,20.8,5.49,2013
1294,COLEGIO PARTICULAR PUMANQUE,541,26.0,20.8,5.7,2013
10830,COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC,894,43.0,20.8,5.49,2013
2949,ESCUELA BASICA,873,42.0,20.8,5.83,2013
10493,COLEGIO SAN LUIS DE GONZAGA II,604,29.0,20.8,5.42,2013
4536,LICEO COMERCIAL FEMENINO DE CONCEPCION,1041,50.0,20.8,5.62,2013
12851,COLEGIO PADRE ALBERTO HURTADO,602,29.0,20.8,5.91,2013
8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,1042,50.0,20.8,5.66,2013
17857,LICEO OBISPO SAN MIGUEL,291,14.0,20.8,5.21,2013
26250,ESCUELA BAS. MISIONERO DE AGOSTINI,291,14.0,20.8,5.12,2013
582,COLEGIO ANDRES BELLO,959,46.0,20.8,5.72,2013
9680,COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,685,33.0,20.8,5.26,2013
10042,ESCUELA PARTICULAR ELVIRA HURTADO DE M.,1033,50.0,20.7,5.77,2013
12634,COLEGIO SAN LORENZO DE TARAPACA,248,12.0,20.7,5.07,2013
22489,ESCUELA PARTICULAR RAYEN QUITRAL,310,15.0,20.7,5.44,2013
24878,CENTRO EDUCACIONAL FERNANDO DE ARAGON,2464,119.0,20.7,5.28,2013
20078,CENTRO EDUC.INTEGRAL ADULTOS FUTURO,186,9.0,20.7,4.29,2013
25448,CENTRO EDUC. NINO DIOS DE MALLOCO,1158,56.0,20.7,5.39,2013
9788,ESCUELA PARTICULAR GRACIELA L.DE IBANEZ,393,19.0,20.7,5.48,2013
40363,COLEGIO ALCAZAR DE ARICA,414,20.0,20.7,5.0,2013
20214,COLEGIO DE EDUC. DE ADULTOS ANDES,310,15.0,20.7,4.87,2013
12693,COLEGIO MACAYA,892,43.0,20.7,5.73,2013
14307,COLEGIO LATINO AMERICANO,186,9.0,20.7,4.94,2013
14699,COLEGIO FENIX,518,25.0,20.7,5.95,2013
25995,CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA,518,25.0,20.7,5.24,2013
24989,"COMPLEJO EDUC. LUIS PASTEUR, ANEXO",372,18.0,20.7,5.65,2013
7325,LICEO CARMELA CARVAJAL DE PRAT,1463,71.0,20.6,5.38,2013
25795,COLEGIO PARTICULAR BLUMENTHAL,454,22.0,20.6,5.28,2013
256,INSTITUTO OBISPO SILVA LEZAETA,1583,77.0,20.6,5.62,2013
1858,COLEGIO DON ORIONE,1113,54.0,20.6,5.63,2013
8674,ESCUELA PARTICULAR SAN LAZARO,309,15.0,20.6,5.63,2013
574,ESCUELA  INDUSTRIAL SALESIANA SAN RAMON,1050,51.0,20.6,5.32,2013
8625,CENTRO EDUC. CASA TALLERES SAN VICENTE DE PAU,866,42.0,20.6,5.13,2013
10014,ESCUELA PARTICULAR ANDRES BELLO,206,10.0,20.6,5.71,2013
1484,ESCUELA PARTICULAR INST. SANTA MARIA,329,16.0,20.6,5.8,2013
25050,COLEGIO PARTICULAR SAN MATEO,927,45.0,20.6,5.18,2013
14490,COLEGIO MANANTIAL,884,43.0,20.6,5.48,2013
10352,ESC.BASICA PART. NUEVA AURORA DE CHILE,720,35.0,20.6,5.46,2013
20137,COLEGIO INNOV-ARTE,843,41.0,20.6,5.66,2013
24881,ESCUELA BASICA ESCRITOR PABLO NERUDA,329,16.0,20.6,5.35,2013
7743,COLEGIO FELMER NIKLITSCHEK,1257,61.0,20.6,5.62,2013
11498,COMPLEJO EDUCACIONAL PRINCIPE DE GALES,865,42.0,20.6,5.32,2013
9363,ESC. PART. RAFAEL SOTOMAYOR B.,370,18.0,20.6,5.14,2013
12077,COLEGIO SAN MIGUEL DE LOS ANDES,865,42.0,20.6,5.55,2013
9534,COLEGIO SAN DAMIAN,1023,50.0,20.5,5.65,2013
11107,COLEGIO PART.SANTA TERESA DE JESUS,842,41.0,20.5,5.64,2013
12122,ESCUELA EDUCADORA GABRIELA MISTRAL,635,31.0,20.5,5.53,2013
14523,LIONS SCHOOL,902,44.0,20.5,5.87,2013
10052,LICEO POLITECNICO SAN FRANCISCO SOLANO,451,22.0,20.5,4.93,2013
31110,COLEGIO FRATERNIDAD,922,45.0,20.5,5.86,2013
9799,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,1763,86.0,20.5,5.47,2013
10465,ESCUELA EJERCITO LIBERTADOR,637,31.0,20.5,5.41,2013
10456,LICEO COMERCIAL DE PUENTE ALTO,409,20.0,20.5,4.97,2013
4564,COLEGIO REPUBLICA DEL BRASIL,1475,72.0,20.5,5.61,2013
6955,ESCUELA RURAL ENRIQUE HEVIA LABBE,41,2.0,20.5,5.79,2013
26260,ESCUELA PART. BOSTON COLLEGE PUDAHUEL,1394,68.0,20.5,5.79,2013
17697,SOCIEDAD EDUCACIONAL LA ARAUCANA,225,11.0,20.5,5.14,2013
253,COLEGIO ADVENTISTA DE CALAMA,942,46.0,20.5,5.75,2013
5181,ESCUELA PARTICULAR HUILLINCO ALTO,41,2.0,20.5,5.57,2013
10168,ESCUELA PARTICULAR SAN VICENTE FERRER,656,32.0,20.5,5.85,2013
20012,CENTRO DE EDUC. ADULTOS PAULO FREIRE,205,10.0,20.5,5.46,2013
22268,ESCUELA PARTICULAR GABRIELA MISTRAL,41,2.0,20.5,5.69,2013
11191,ESCUELA PEDRO NOLASCO MOLINA,41,2.0,20.5,4.75,2013
6762,ESCUELA MEXICO,859,42.0,20.5,5.53,2013
6835,COLEGIO ADVENTISTA DE VALDIVIA,903,44.0,20.5,5.84,2013
763,COLEGIO SAN JUAN BAUTISTA,880,43.0,20.5,5.86,2013
10420,ESCUELA MANUEL SEGOVIA MONTENEGRO,678,33.0,20.5,5.12,2013
3108,COLEGIO PAULA MONTAL,509,25.0,20.4,5.81,2013
10844,ESCUELA SAN JOSE OBRERO DE CURACAVI,613,30.0,20.4,5.83,2013
25439,CENTRO EDUCACIONAL SAN CARLOS DE ARAGON,1796,88.0,20.4,5.52,2013
10618,INSTITUTO SAN PABLO MISIONERO,1732,85.0,20.4,6.02,2013
9972,ESC. BASICA PARTIC.SAINT MAURICES,611,30.0,20.4,5.6,2013
9892,ESCUELA LAS AMERICAS,713,35.0,20.4,5.77,2013
14852,CENTRO DE EDUC. DE ADULTOS PITAGORAS,531,26.0,20.4,4.59,2013
3006,CENTRO EDUCATIVO SALESIANOS TALCA,1737,85.0,20.4,5.59,2013
14556,COLEGIO DE ADULTOS SILOB CHILE,163,8.0,20.4,5.16,2013
15610,"COLEGIO PARTIC, SAN JOSE DE LA MONTANA",672,33.0,20.4,5.79,2013
4786,ESCUELA SANTA TERESITA,306,15.0,20.4,6.03,2013
4740,C.E.I.A.  HUALPENCILLO,224,11.0,20.4,4.48,2013
22516,INSTITUTO CRISTIANO GRACIA Y PAZ,736,36.0,20.4,5.32,2013
16580,ESC. PASO INTERNACIONAL PEHUENCHE,593,29.0,20.4,5.78,2013
9808,ESCUELA PARTICULAR GUIA ESTUDIANTIL,224,11.0,20.4,5.68,2013
9519,COLEGIO SANTO CURA DE ARS,897,44.0,20.4,5.78,2013
10120,LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.,592,29.0,20.4,4.41,2013
8649,COLEGIO LORENZO SAZIE,633,31.0,20.4,5.71,2013
8589,LICEO MIGUEL RAFAEL PRADO,1469,72.0,20.4,5.87,2013
4162,LICEO COM.DIEGO PORTALES PALAZUELO,1303,64.0,20.4,5.38,2013
9385,COLEGIO LE MONDE,735,36.0,20.4,5.57,2013
9767,LICEO MADRE CECILIA LAZZERI,973,48.0,20.3,5.84,2013
10769,ESC.BASICA PART.BENJAMIN VERGARA,649,32.0,20.3,5.96,2013
9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,1871,92.0,20.3,5.18,2013
9647,LICEO SAN FRANCISCO,1402,69.0,20.3,5.59,2013
4825,LICEO COMERCIAL DE TOME,853,42.0,20.3,5.48,2013
3730,COLEGIO SAGRADO CORAZÃN DE JESÃS,486,24.0,20.3,5.72,2013
22483,LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA,608,30.0,20.3,5.79,2013
14212,SAINT MARY SCHOOL,304,15.0,20.3,5.89,2013
14628,CENTRO DE ESTUDIOS IBERO CHILE,122,6.0,20.3,5.51,2013
6934,ESCUELA NUEVA ESPANA,487,24.0,20.3,5.95,2013
11818,COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS,1017,50.0,20.3,5.37,2013
2259,COLEGIO PARTICULAR ARTURO PRAT,771,38.0,20.3,5.51,2013
11851,COLEGIO JOSE MANUEL BALMACEDA,786,39.0,20.2,5.26,2013
12836,COLEGIO RIO LOA,848,42.0,20.2,5.52,2013
16600,COLEGIO ALTA CUMBRE,868,43.0,20.2,5.95,2013
2356,COLEGIO SANTA INES,787,39.0,20.2,5.92,2013
7706,COLEGIO SANTO TOMAS DE PUERTO MONTT,1091,54.0,20.2,5.78,2013
12509,LICEO PDTE. ANIBAL PINTO GARMENDIA.,706,35.0,20.2,5.78,2013
350,ESCUELA PARTICULAR LIDIA MORENO,565,28.0,20.2,6.02,2013
13442,COLEGIO SANTA FAMILIA,1052,52.0,20.2,5.82,2013
12336,LICEO BICENTENARIO TECNICO PROFESIONAL DE MINERIA,425,21.0,20.2,5.54,2013
9481,ESCUELA  E INSTITUTO DE MADRID,768,38.0,20.2,5.1,2013
40101,COLEGIO NUESTRA ESPERANZA,303,15.0,20.2,6.19,2013
10962,COLEGIO JUAN PABLO II,1253,62.0,20.2,5.81,2013
25936,COLEGIO NUEVO HORIZONTE DE PUENTE ALTO,645,32.0,20.2,5.52,2013
13486,COLEGIO  SAN FRANCISCO JAVIER,888,44.0,20.2,5.6,2013
25121,COLEGIO SAN ANTONIO DE COLINA,1129,56.0,20.2,5.58,2013
9811,ESCUELA PART. REPUBLICA ALEMANIA FEDERAL,1315,65.0,20.2,5.66,2013
16415,COLEGIO RAUQUEN,1191,59.0,20.2,5.78,2013
12008,ESCUELA PARTICULAR AMERICO VESPUCIO,726,36.0,20.2,5.93,2013
31167,CENTRO EDUCACIONAL INTEGRAL DE ADULT ACUARIO,182,9.0,20.2,5.31,2013
12823,COLEGIO CALAMA,545,27.0,20.2,5.52,2013
10750,ESCUELA ROSALINA PESCIO VARGAS,965,48.0,20.1,5.72,2013
9922,ESCUELA PARTICULAR HOLANDA,703,35.0,20.1,5.8,2013
9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,1348,67.0,20.1,5.42,2013
31039,COLEGIO DE ADULTOS ALTAZOL DE SANTIAGO,221,11.0,20.1,5.29,2013
11789,ESCUELA BASICA PART.BROTHERS SCHOOL,623,31.0,20.1,5.64,2013
13574,COLEGIO CERVANTES,422,21.0,20.1,5.87,2013
10326,ESCUELA PARTICULAR SAN JOSE,583,29.0,20.1,5.73,2013
